run_id,ts,equity,drawdown,returns
TrendFollowing_v2.0_EURUSD_1,2026-01-15T04:00:00,13125.43,0.27,-0.002737
TrendFollowing_v2.0_EURUSD_1,2026-01-15T05:00:00,13172.58,0.0,0.003592
TrendFollowing_v2.0_EURUSD_1,2026-01-15T06:00:00,13158.96,0.1,-0.001034
TrendFollowing_v2.0_EURUSD_1,2026-01-15T07:00:00,13145.53,0.21,-0.00102
TrendFollowing_v2.0_EURUSD_1,2026-01-15T08:00:00,13148.15,0.19,0.000199
TrendFollowing_v2.0_EURUSD_1,2026-01-15T09:00:00,13180.91,0.0,0.002491
TrendFollowing_v2.0_EURUSD_1,2026-01-15T10:00:00,13171.91,0.07,-0.000683
TrendFollowing_v2.0_EURUSD_1,2026-01-15T11:00:00,13127.07,0.41,-0.003404
TrendFollowing_v2.0_EURUSD_1,2026-01-15T12:00:00,13110.34,0.54,-0.001274
TrendFollowing_v2.0_EURUSD_1,2026-01-15T13:00:00,13128.02,0.4,0.001348
TrendFollowing_v2.0_EURUSD_1,2026-01-15T14:00:00,13192.08,0.0,0.00488
TrendFollowing_v2.0_EURUSD_1,2026-01-15T15:00:00,13165.43,0.2,-0.00202
TrendFollowing_v2.0_EURUSD_1,2026-01-15T16:00:00,13137.88,0.41,-0.002093
TrendFollowing_v2.0_EURUSD_1,2026-01-15T17:00:00,13104.7,0.66,-0.002525
TrendFollowing_v2.0_EURUSD_1,2026-01-15T18:00:00,13068.35,0.94,-0.002773
TrendFollowing_v2.0_EURUSD_1,2026-01-15T19:00:00,13106.4,0.65,0.002911
TrendFollowing_v2.0_EURUSD_1,2026-01-15T20:00:00,13152.13,0.3,0.003489
TrendFollowing_v2.0_EURUSD_1,2026-01-15T21:00:00,13163.39,0.22,0.000856
TrendFollowing_v2.0_EURUSD_1,2026-01-15T22:00:00,13157.65,0.26,-0.000435
TrendFollowing_v2.0_EURUSD_1,2026-01-15T23:00:00,13211.37,0.0,0.004082
TrendFollowing_v2.0_EURUSD_1,2026-01-16T00:00:00,13222.57,0.0,0.000848
TrendFollowing_v2.0_EURUSD_1,2026-01-16T01:00:00,13257.99,0.0,0.002679
TrendFollowing_v2.0_EURUSD_1,2026-01-16T02:00:00,13250.93,0.05,-0.000533
TrendFollowing_v2.0_EURUSD_1,2026-01-16T03:00:00,13258.72,0.0,0.000588
TrendFollowing_v2.0_EURUSD_1,2026-01-16T04:00:00,13232.54,0.2,-0.001975
TrendFollowing_v2.0_EURUSD_1,2026-01-16T05:00:00,13255.81,0.02,0.001758
TrendFollowing_v2.0_EURUSD_1,2026-01-16T06:00:00,13267.5,0.0,0.000882
TrendFollowing_v2.0_EURUSD_1,2026-01-16T07:00:00,13250.4,0.13,-0.001289
TrendFollowing_v2.0_EURUSD_1,2026-01-16T08:00:00,13233.67,0.25,-0.001262
TrendFollowing_v2.0_EURUSD_1,2026-01-16T09:00:00,13283.06,0.0,0.003732
TrendFollowing_v2.0_EURUSD_1,2026-01-16T10:00:00,13342.08,0.0,0.004443
TrendFollowing_v2.0_EURUSD_1,2026-01-16T11:00:00,13343.06,0.0,7.4e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-16T12:00:00,13351.54,0.0,0.000636
TrendFollowing_v2.0_EURUSD_1,2026-01-16T13:00:00,13368.9,0.0,0.0013
TrendFollowing_v2.0_EURUSD_1,2026-01-16T14:00:00,13379.55,0.0,0.000796
TrendFollowing_v2.0_EURUSD_1,2026-01-16T15:00:00,13341.43,0.28,-0.002849
TrendFollowing_v2.0_EURUSD_1,2026-01-16T16:00:00,13359.52,0.15,0.001356
TrendFollowing_v2.0_EURUSD_1,2026-01-16T17:00:00,13310.41,0.52,-0.003676
TrendFollowing_v2.0_EURUSD_1,2026-01-16T18:00:00,13297.57,0.61,-0.000965
TrendFollowing_v2.0_EURUSD_1,2026-01-16T19:00:00,13317.66,0.46,0.001511
TrendFollowing_v2.0_EURUSD_1,2026-01-16T20:00:00,13340.3,0.29,0.0017
TrendFollowing_v2.0_EURUSD_1,2026-01-16T21:00:00,13325.35,0.41,-0.00112
TrendFollowing_v2.0_EURUSD_1,2026-01-16T22:00:00,13319.8,0.45,-0.000417
TrendFollowing_v2.0_EURUSD_1,2026-01-16T23:00:00,13310.64,0.52,-0.000688
TrendFollowing_v2.0_EURUSD_1,2026-01-17T00:00:00,13314.56,0.49,0.000294
TrendFollowing_v2.0_EURUSD_1,2026-01-17T01:00:00,13320.5,0.44,0.000446
TrendFollowing_v2.0_EURUSD_1,2026-01-17T02:00:00,13344.97,0.26,0.001837
TrendFollowing_v2.0_EURUSD_1,2026-01-17T03:00:00,13337.84,0.31,-0.000534
TrendFollowing_v2.0_EURUSD_1,2026-01-17T04:00:00,13354.47,0.19,0.001247
TrendFollowing_v2.0_EURUSD_1,2026-01-17T05:00:00,13374.69,0.04,0.001514
TrendFollowing_v2.0_EURUSD_1,2026-01-17T06:00:00,13386.68,0.0,0.000897
TrendFollowing_v2.0_EURUSD_1,2026-01-17T07:00:00,13386.43,0.0,-1.9e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-17T08:00:00,13397.96,0.0,0.000861
TrendFollowing_v2.0_EURUSD_1,2026-01-17T09:00:00,13424.8,0.0,0.002003
TrendFollowing_v2.0_EURUSD_1,2026-01-17T10:00:00,13454.04,0.0,0.002178
TrendFollowing_v2.0_EURUSD_1,2026-01-17T11:00:00,13509.62,0.0,0.004131
TrendFollowing_v2.0_EURUSD_1,2026-01-17T12:00:00,13489.62,0.15,-0.00148
TrendFollowing_v2.0_EURUSD_1,2026-01-17T13:00:00,13484.5,0.19,-0.00038
TrendFollowing_v2.0_EURUSD_1,2026-01-17T14:00:00,13447.73,0.46,-0.002727
TrendFollowing_v2.0_EURUSD_1,2026-01-17T15:00:00,13479.49,0.22,0.002362
TrendFollowing_v2.0_EURUSD_1,2026-01-17T16:00:00,13477.21,0.24,-0.000169
TrendFollowing_v2.0_EURUSD_1,2026-01-17T17:00:00,13489.51,0.15,0.000912
TrendFollowing_v2.0_EURUSD_1,2026-01-17T18:00:00,13479.95,0.22,-0.000709
TrendFollowing_v2.0_EURUSD_1,2026-01-17T19:00:00,13477.88,0.23,-0.000153
TrendFollowing_v2.0_EURUSD_1,2026-01-17T20:00:00,13517.59,0.0,0.002946
TrendFollowing_v2.0_EURUSD_1,2026-01-17T21:00:00,13543.12,0.0,0.001888
TrendFollowing_v2.0_EURUSD_1,2026-01-17T22:00:00,13546.87,0.0,0.000277
TrendFollowing_v2.0_EURUSD_1,2026-01-17T23:00:00,13574.45,0.0,0.002036
TrendFollowing_v2.0_EURUSD_1,2026-01-18T00:00:00,13602.68,0.0,0.00208
TrendFollowing_v2.0_EURUSD_1,2026-01-18T01:00:00,13598.83,0.03,-0.000283
TrendFollowing_v2.0_EURUSD_1,2026-01-18T02:00:00,13565.68,0.27,-0.002438
TrendFollowing_v2.0_EURUSD_1,2026-01-18T03:00:00,13548.06,0.4,-0.001298
TrendFollowing_v2.0_EURUSD_1,2026-01-18T04:00:00,13518.51,0.62,-0.002181
TrendFollowing_v2.0_EURUSD_1,2026-01-18T05:00:00,13556.76,0.34,0.002829
TrendFollowing_v2.0_EURUSD_1,2026-01-18T06:00:00,13599.81,0.02,0.003176
TrendFollowing_v2.0_EURUSD_1,2026-01-18T07:00:00,13649.76,0.0,0.003673
TrendFollowing_v2.0_EURUSD_1,2026-01-18T08:00:00,13601.46,0.35,-0.003539
TrendFollowing_v2.0_EURUSD_1,2026-01-18T09:00:00,13637.4,0.09,0.002643
TrendFollowing_v2.0_EURUSD_1,2026-01-18T10:00:00,13704.56,0.0,0.004924
TrendFollowing_v2.0_EURUSD_1,2026-01-18T11:00:00,13741.89,0.0,0.002724
TrendFollowing_v2.0_EURUSD_1,2026-01-18T12:00:00,13689.64,0.38,-0.003802
TrendFollowing_v2.0_EURUSD_1,2026-01-18T13:00:00,13744.89,0.0,0.004037
TrendFollowing_v2.0_EURUSD_1,2026-01-18T14:00:00,13752.91,0.0,0.000583
TrendFollowing_v2.0_EURUSD_1,2026-01-18T15:00:00,13753.4,0.0,3.5e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-18T16:00:00,13772.68,0.0,0.001402
TrendFollowing_v2.0_EURUSD_1,2026-01-18T17:00:00,13750.67,0.16,-0.001598
TrendFollowing_v2.0_EURUSD_1,2026-01-18T18:00:00,13757.63,0.11,0.000506
TrendFollowing_v2.0_EURUSD_1,2026-01-18T19:00:00,13809.09,0.0,0.003741
TrendFollowing_v2.0_EURUSD_1,2026-01-18T20:00:00,13833.18,0.0,0.001745
TrendFollowing_v2.0_EURUSD_1,2026-01-18T21:00:00,13841.72,0.0,0.000617
TrendFollowing_v2.0_EURUSD_1,2026-01-18T22:00:00,13851.12,0.0,0.000679
TrendFollowing_v2.0_EURUSD_1,2026-01-18T23:00:00,13825.32,0.19,-0.001863
TrendFollowing_v2.0_EURUSD_1,2026-01-19T00:00:00,13828.08,0.17,0.0002
TrendFollowing_v2.0_EURUSD_1,2026-01-19T01:00:00,13789.8,0.44,-0.002769
TrendFollowing_v2.0_EURUSD_1,2026-01-19T02:00:00,13824.89,0.19,0.002545
TrendFollowing_v2.0_EURUSD_1,2026-01-19T03:00:00,13771.37,0.58,-0.003871
TrendFollowing_v2.0_EURUSD_1,2026-01-19T04:00:00,13801.8,0.36,0.00221
TrendFollowing_v2.0_EURUSD_1,2026-01-19T05:00:00,13835.74,0.11,0.002459
TrendFollowing_v2.0_EURUSD_1,2026-01-19T06:00:00,13879.15,0.0,0.003138
TrendFollowing_v2.0_EURUSD_1,2026-01-19T07:00:00,13888.5,0.0,0.000674
TrendFollowing_v2.0_EURUSD_1,2026-01-19T08:00:00,13920.9,0.0,0.002333
TrendFollowing_v2.0_EURUSD_1,2026-01-19T09:00:00,13923.42,0.0,0.000181
TrendFollowing_v2.0_EURUSD_1,2026-01-19T10:00:00,13897.33,0.19,-0.001873
TrendFollowing_v2.0_EURUSD_1,2026-01-19T11:00:00,13946.83,0.0,0.003561
TrendFollowing_v2.0_EURUSD_1,2026-01-19T12:00:00,13951.1,0.0,0.000306
TrendFollowing_v2.0_EURUSD_1,2026-01-19T13:00:00,13918.75,0.23,-0.002319
TrendFollowing_v2.0_EURUSD_1,2026-01-19T14:00:00,13912.71,0.28,-0.000434
TrendFollowing_v2.0_EURUSD_1,2026-01-19T15:00:00,13907.78,0.31,-0.000355
TrendFollowing_v2.0_EURUSD_1,2026-01-19T16:00:00,13927.57,0.17,0.001423
TrendFollowing_v2.0_EURUSD_1,2026-01-19T17:00:00,13999.91,0.0,0.005194
TrendFollowing_v2.0_EURUSD_1,2026-01-19T18:00:00,14021.54,0.0,0.001545
TrendFollowing_v2.0_EURUSD_1,2026-01-19T19:00:00,14034.35,0.0,0.000914
TrendFollowing_v2.0_EURUSD_1,2026-01-19T20:00:00,14110.3,0.0,0.005412
TrendFollowing_v2.0_EURUSD_1,2026-01-19T21:00:00,14144.98,0.0,0.002458
TrendFollowing_v2.0_EURUSD_1,2026-01-19T22:00:00,14159.24,0.0,0.001008
TrendFollowing_v2.0_EURUSD_1,2026-01-19T23:00:00,14152.75,0.05,-0.000459
TrendFollowing_v2.0_EURUSD_1,2026-01-20T00:00:00,14168.77,0.0,0.001132
TrendFollowing_v2.0_EURUSD_1,2026-01-20T01:00:00,14173.98,0.0,0.000367
TrendFollowing_v2.0_EURUSD_1,2026-01-20T02:00:00,14183.66,0.0,0.000683
TrendFollowing_v2.0_EURUSD_1,2026-01-20T03:00:00,14228.03,0.0,0.003129
TrendFollowing_v2.0_EURUSD_1,2026-01-20T04:00:00,14219.77,0.06,-0.000581
TrendFollowing_v2.0_EURUSD_1,2026-01-20T05:00:00,14241.49,0.0,0.001527
TrendFollowing_v2.0_EURUSD_1,2026-01-20T06:00:00,14275.64,0.0,0.002398
TrendFollowing_v2.0_EURUSD_1,2026-01-20T07:00:00,14263.87,0.08,-0.000824
TrendFollowing_v2.0_EURUSD_1,2026-01-20T08:00:00,14247.54,0.2,-0.001145
TrendFollowing_v2.0_EURUSD_1,2026-01-20T09:00:00,14250.37,0.18,0.000199
TrendFollowing_v2.0_EURUSD_1,2026-01-20T10:00:00,14244.34,0.22,-0.000423
TrendFollowing_v2.0_EURUSD_1,2026-01-20T11:00:00,14284.29,0.0,0.002805
TrendFollowing_v2.0_EURUSD_1,2026-01-20T12:00:00,14262.82,0.15,-0.001504
TrendFollowing_v2.0_EURUSD_1,2026-01-20T13:00:00,14271.9,0.09,0.000637
TrendFollowing_v2.0_EURUSD_1,2026-01-20T14:00:00,14351.71,0.0,0.005592
TrendFollowing_v2.0_EURUSD_1,2026-01-20T15:00:00,14370.74,0.0,0.001326
TrendFollowing_v2.0_EURUSD_1,2026-01-20T16:00:00,14394.58,0.0,0.001659
TrendFollowing_v2.0_EURUSD_1,2026-01-20T17:00:00,14435.19,0.0,0.002821
TrendFollowing_v2.0_EURUSD_1,2026-01-20T18:00:00,14429.04,0.04,-0.000426
TrendFollowing_v2.0_EURUSD_1,2026-01-20T19:00:00,14405.05,0.21,-0.001663
TrendFollowing_v2.0_EURUSD_1,2026-01-20T20:00:00,14417.34,0.12,0.000853
TrendFollowing_v2.0_EURUSD_1,2026-01-20T21:00:00,14432.2,0.02,0.001031
TrendFollowing_v2.0_EURUSD_1,2026-01-20T22:00:00,14392.71,0.29,-0.002736
TrendFollowing_v2.0_EURUSD_1,2026-01-20T23:00:00,14410.7,0.17,0.00125
TrendFollowing_v2.0_EURUSD_1,2026-01-21T00:00:00,14448.74,0.0,0.00264
TrendFollowing_v2.0_EURUSD_1,2026-01-21T01:00:00,14429.58,0.13,-0.001326
TrendFollowing_v2.0_EURUSD_1,2026-01-21T02:00:00,14449.37,0.0,0.001371
TrendFollowing_v2.0_EURUSD_1,2026-01-21T03:00:00,14482.38,0.0,0.002285
TrendFollowing_v2.0_EURUSD_1,2026-01-21T04:00:00,14506.61,0.0,0.001673
TrendFollowing_v2.0_EURUSD_1,2026-01-21T05:00:00,14533.62,0.0,0.001862
TrendFollowing_v2.0_EURUSD_1,2026-01-21T06:00:00,14533.77,0.0,1e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-21T07:00:00,14508.27,0.18,-0.001755
TrendFollowing_v2.0_EURUSD_1,2026-01-21T08:00:00,14502.55,0.21,-0.000394
TrendFollowing_v2.0_EURUSD_1,2026-01-21T09:00:00,14492.8,0.28,-0.000672
TrendFollowing_v2.0_EURUSD_1,2026-01-21T10:00:00,14497.72,0.25,0.000339
TrendFollowing_v2.0_EURUSD_1,2026-01-21T11:00:00,14536.67,0.0,0.002687
TrendFollowing_v2.0_EURUSD_1,2026-01-21T12:00:00,14505.8,0.21,-0.002124
TrendFollowing_v2.0_EURUSD_1,2026-01-21T13:00:00,14517.23,0.13,0.000789
TrendFollowing_v2.0_EURUSD_1,2026-01-21T14:00:00,14493.62,0.3,-0.001627
TrendFollowing_v2.0_EURUSD_1,2026-01-21T15:00:00,14479.41,0.39,-0.00098
TrendFollowing_v2.0_EURUSD_1,2026-01-21T16:00:00,14502.83,0.23,0.001617
TrendFollowing_v2.0_EURUSD_1,2026-01-21T17:00:00,14475.57,0.42,-0.00188
TrendFollowing_v2.0_EURUSD_1,2026-01-21T18:00:00,14504.06,0.22,0.001968
TrendFollowing_v2.0_EURUSD_1,2026-01-21T19:00:00,14472.09,0.44,-0.002204
TrendFollowing_v2.0_EURUSD_1,2026-01-21T20:00:00,14498.63,0.26,0.001834
TrendFollowing_v2.0_EURUSD_1,2026-01-21T21:00:00,14460.95,0.52,-0.002599
TrendFollowing_v2.0_EURUSD_1,2026-01-21T22:00:00,14450.31,0.59,-0.000736
TrendFollowing_v2.0_EURUSD_1,2026-01-21T23:00:00,14512.35,0.17,0.004293
TrendFollowing_v2.0_EURUSD_1,2026-01-22T00:00:00,14569.19,0.0,0.003917
TrendFollowing_v2.0_EURUSD_1,2026-01-22T01:00:00,14564.46,0.03,-0.000325
TrendFollowing_v2.0_EURUSD_1,2026-01-22T02:00:00,14583.1,0.0,0.00128
TrendFollowing_v2.0_EURUSD_1,2026-01-22T03:00:00,14625.51,0.0,0.002908
TrendFollowing_v2.0_EURUSD_1,2026-01-22T04:00:00,14652.75,0.0,0.001863
TrendFollowing_v2.0_EURUSD_1,2026-01-22T05:00:00,14652.06,0.0,-4.7e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-22T06:00:00,14637.45,0.1,-0.000997
TrendFollowing_v2.0_EURUSD_1,2026-01-22T07:00:00,14670.18,0.0,0.002236
TrendFollowing_v2.0_EURUSD_1,2026-01-22T08:00:00,14710.69,0.0,0.002761
TrendFollowing_v2.0_EURUSD_1,2026-01-22T09:00:00,14768.53,0.0,0.003931
TrendFollowing_v2.0_EURUSD_1,2026-01-22T10:00:00,14726.07,0.29,-0.002874
TrendFollowing_v2.0_EURUSD_1,2026-01-22T11:00:00,14696.53,0.49,-0.002006
TrendFollowing_v2.0_EURUSD_1,2026-01-22T12:00:00,14738.03,0.21,0.002824
TrendFollowing_v2.0_EURUSD_1,2026-01-22T13:00:00,14699.67,0.47,-0.002603
TrendFollowing_v2.0_EURUSD_1,2026-01-22T14:00:00,14743.43,0.17,0.002977
TrendFollowing_v2.0_EURUSD_1,2026-01-22T15:00:00,14744.46,0.16,7e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-22T16:00:00,14736.47,0.22,-0.000542
TrendFollowing_v2.0_EURUSD_1,2026-01-22T17:00:00,14749.9,0.13,0.000911
TrendFollowing_v2.0_EURUSD_1,2026-01-22T18:00:00,14717.58,0.34,-0.002191
TrendFollowing_v2.0_EURUSD_1,2026-01-22T19:00:00,14749.2,0.13,0.002148
TrendFollowing_v2.0_EURUSD_1,2026-01-22T20:00:00,14806.41,0.0,0.003879
TrendFollowing_v2.0_EURUSD_1,2026-01-22T21:00:00,14839.6,0.0,0.002241
TrendFollowing_v2.0_EURUSD_1,2026-01-22T22:00:00,14839.7,0.0,7e-06
TrendFollowing_v2.0_EURUSD_1,2026-01-22T23:00:00,14801.47,0.26,-0.002576
TrendFollowing_v2.0_EURUSD_1,2026-01-23T00:00:00,14764.48,0.51,-0.002499
TrendFollowing_v2.0_EURUSD_1,2026-01-23T01:00:00,14732.6,0.72,-0.002159
TrendFollowing_v2.0_EURUSD_1,2026-01-23T02:00:00,14739.61,0.67,0.000475
TrendFollowing_v2.0_EURUSD_1,2026-01-23T03:00:00,14750.32,0.6,0.000727
TrendFollowing_v2.0_EURUSD_1,2026-01-23T04:00:00,14783.31,0.38,0.002237
TrendFollowing_v2.0_EURUSD_1,2026-01-23T05:00:00,14737.6,0.69,-0.003092
TrendFollowing_v2.0_EURUSD_1,2026-01-23T06:00:00,14783.62,0.38,0.003122
TrendFollowing_v2.0_EURUSD_1,2026-01-23T07:00:00,14811.54,0.19,0.001889
TrendFollowing_v2.0_EURUSD_1,2026-01-23T08:00:00,14809.27,0.21,-0.000154
TrendFollowing_v2.0_EURUSD_1,2026-01-23T09:00:00,14781.43,0.39,-0.00188
TrendFollowing_v2.0_EURUSD_1,2026-01-23T10:00:00,14825.75,0.09,0.002998
TrendFollowing_v2.0_EURUSD_1,2026-01-23T11:00:00,14824.27,0.1,-0.0001
TrendFollowing_v2.0_EURUSD_1,2026-01-23T12:00:00,14831.08,0.06,0.00046
TrendFollowing_v2.0_EURUSD_1,2026-01-23T13:00:00,14849.88,0.0,0.001267
TrendFollowing_v2.0_EURUSD_1,2026-01-23T14:00:00,14830.18,0.13,-0.001326
TrendFollowing_v2.0_EURUSD_1,2026-01-23T15:00:00,14829.23,0.14,-6.4e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-23T16:00:00,14862.31,0.0,0.002231
TrendFollowing_v2.0_EURUSD_1,2026-01-23T17:00:00,14892.45,0.0,0.002028
TrendFollowing_v2.0_EURUSD_1,2026-01-23T18:00:00,14922.92,0.0,0.002046
TrendFollowing_v2.0_EURUSD_1,2026-01-23T19:00:00,14895.91,0.18,-0.00181
TrendFollowing_v2.0_EURUSD_1,2026-01-23T20:00:00,14896.31,0.18,2.7e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-23T21:00:00,14891.95,0.21,-0.000293
TrendFollowing_v2.0_EURUSD_1,2026-01-23T22:00:00,14912.05,0.07,0.00135
TrendFollowing_v2.0_EURUSD_1,2026-01-23T23:00:00,14929.52,0.0,0.001171
TrendFollowing_v2.0_EURUSD_1,2026-01-24T00:00:00,14941.63,0.0,0.000811
TrendFollowing_v2.0_EURUSD_1,2026-01-24T01:00:00,15022.78,0.0,0.005431
TrendFollowing_v2.0_EURUSD_1,2026-01-24T02:00:00,15021.56,0.01,-8.2e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-24T03:00:00,15016.81,0.04,-0.000316
TrendFollowing_v2.0_EURUSD_1,2026-01-24T04:00:00,14989.58,0.22,-0.001813
TrendFollowing_v2.0_EURUSD_1,2026-01-24T05:00:00,14950.97,0.48,-0.002576
TrendFollowing_v2.0_EURUSD_1,2026-01-24T06:00:00,14921.96,0.67,-0.001941
TrendFollowing_v2.0_EURUSD_1,2026-01-24T07:00:00,14907.97,0.76,-0.000937
TrendFollowing_v2.0_EURUSD_1,2026-01-24T08:00:00,14954.49,0.45,0.00312
TrendFollowing_v2.0_EURUSD_1,2026-01-24T09:00:00,14963.13,0.4,0.000578
TrendFollowing_v2.0_EURUSD_1,2026-01-24T10:00:00,14976.4,0.31,0.000887
TrendFollowing_v2.0_EURUSD_1,2026-01-24T11:00:00,14981.01,0.28,0.000307
TrendFollowing_v2.0_EURUSD_1,2026-01-24T12:00:00,14999.44,0.16,0.001231
TrendFollowing_v2.0_EURUSD_1,2026-01-24T13:00:00,15049.0,0.0,0.003304
TrendFollowing_v2.0_EURUSD_1,2026-01-24T14:00:00,14996.51,0.35,-0.003488
TrendFollowing_v2.0_EURUSD_1,2026-01-24T15:00:00,15040.55,0.06,0.002937
TrendFollowing_v2.0_EURUSD_1,2026-01-24T16:00:00,14972.42,0.51,-0.00453
TrendFollowing_v2.0_EURUSD_1,2026-01-24T17:00:00,14980.75,0.45,0.000556
TrendFollowing_v2.0_EURUSD_1,2026-01-24T18:00:00,15053.91,0.0,0.004884
TrendFollowing_v2.0_EURUSD_1,2026-01-24T19:00:00,15081.93,0.0,0.001861
TrendFollowing_v2.0_EURUSD_1,2026-01-24T20:00:00,15100.73,0.0,0.001246
TrendFollowing_v2.0_EURUSD_1,2026-01-24T21:00:00,15168.74,0.0,0.004504
TrendFollowing_v2.0_EURUSD_1,2026-01-24T22:00:00,15154.99,0.09,-0.000906
TrendFollowing_v2.0_EURUSD_1,2026-01-24T23:00:00,15175.72,0.0,0.001368
TrendFollowing_v2.0_EURUSD_1,2026-01-25T00:00:00,15200.86,0.0,0.001656
TrendFollowing_v2.0_EURUSD_1,2026-01-25T01:00:00,15192.58,0.05,-0.000545
TrendFollowing_v2.0_EURUSD_1,2026-01-25T02:00:00,15186.98,0.09,-0.000368
TrendFollowing_v2.0_EURUSD_1,2026-01-25T03:00:00,15178.06,0.15,-0.000588
TrendFollowing_v2.0_EURUSD_1,2026-01-25T04:00:00,15188.3,0.08,0.000675
TrendFollowing_v2.0_EURUSD_1,2026-01-25T05:00:00,15212.5,0.0,0.001593
TrendFollowing_v2.0_EURUSD_1,2026-01-25T06:00:00,15223.86,0.0,0.000746
TrendFollowing_v2.0_EURUSD_1,2026-01-25T07:00:00,15253.07,0.0,0.001919
TrendFollowing_v2.0_EURUSD_1,2026-01-25T08:00:00,15200.63,0.34,-0.003438
TrendFollowing_v2.0_EURUSD_1,2026-01-25T09:00:00,15201.59,0.34,6.3e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-25T10:00:00,15178.08,0.49,-0.001547
TrendFollowing_v2.0_EURUSD_1,2026-01-25T11:00:00,15194.82,0.38,0.001103
TrendFollowing_v2.0_EURUSD_1,2026-01-25T12:00:00,15211.14,0.27,0.001074
TrendFollowing_v2.0_EURUSD_1,2026-01-25T13:00:00,15215.23,0.25,0.000269
TrendFollowing_v2.0_EURUSD_1,2026-01-25T14:00:00,15238.36,0.1,0.001521
TrendFollowing_v2.0_EURUSD_1,2026-01-25T15:00:00,15276.39,0.0,0.002496
TrendFollowing_v2.0_EURUSD_1,2026-01-25T16:00:00,15282.18,0.0,0.000379
TrendFollowing_v2.0_EURUSD_1,2026-01-25T17:00:00,15257.68,0.16,-0.001603
TrendFollowing_v2.0_EURUSD_1,2026-01-25T18:00:00,15217.06,0.43,-0.002663
TrendFollowing_v2.0_EURUSD_1,2026-01-25T19:00:00,15225.76,0.37,0.000572
TrendFollowing_v2.0_EURUSD_1,2026-01-25T20:00:00,15240.74,0.27,0.000984
TrendFollowing_v2.0_EURUSD_1,2026-01-25T21:00:00,15218.81,0.41,-0.001439
TrendFollowing_v2.0_EURUSD_1,2026-01-25T22:00:00,15248.51,0.22,0.001952
TrendFollowing_v2.0_EURUSD_1,2026-01-25T23:00:00,15242.14,0.26,-0.000418
TrendFollowing_v2.0_EURUSD_1,2026-01-26T00:00:00,15199.26,0.54,-0.002813
TrendFollowing_v2.0_EURUSD_1,2026-01-26T01:00:00,15245.06,0.24,0.003013
TrendFollowing_v2.0_EURUSD_1,2026-01-26T02:00:00,15287.56,0.0,0.002788
TrendFollowing_v2.0_EURUSD_1,2026-01-26T03:00:00,15233.58,0.35,-0.003531
TrendFollowing_v2.0_EURUSD_1,2026-01-26T04:00:00,15224.05,0.42,-0.000625
TrendFollowing_v2.0_EURUSD_1,2026-01-26T05:00:00,15213.35,0.49,-0.000703
TrendFollowing_v2.0_EURUSD_1,2026-01-26T06:00:00,15270.84,0.11,0.003779
TrendFollowing_v2.0_EURUSD_1,2026-01-26T07:00:00,15275.44,0.08,0.000301
TrendFollowing_v2.0_EURUSD_1,2026-01-26T08:00:00,15237.38,0.33,-0.002492
TrendFollowing_v2.0_EURUSD_1,2026-01-26T09:00:00,15271.88,0.1,0.002264
TrendFollowing_v2.0_EURUSD_1,2026-01-26T10:00:00,15241.92,0.3,-0.001962
TrendFollowing_v2.0_EURUSD_1,2026-01-26T11:00:00,15241.61,0.3,-2.1e-05
TrendFollowing_v2.0_EURUSD_1,2026-01-26T12:00:00,15225.76,0.4,-0.00104
TrendFollowing_v2.0_EURUSD_1,2026-01-26T13:00:00,15216.31,0.47,-0.000621
TrendFollowing_v2.0_EURUSD_1,2026-01-26T14:00:00,15252.44,0.23,0.002375
TrendFollowing_v2.0_EURUSD_1,2026-01-26T15:00:00,15306.47,0.0,0.003543
TrendFollowing_v2.0_EURUSD_1,2026-01-26T16:00:00,15275.12,0.2,-0.002049
TrendFollowing_v2.0_EURUSD_1,2026-01-26T17:00:00,15301.88,0.03,0.001752
TrendFollowing_v2.0_EURUSD_1,2026-01-26T18:00:00,15287.11,0.13,-0.000966
TrendFollowing_v2.0_EURUSD_1,2026-01-26T19:00:00,15273.3,0.22,-0.000903
TrendFollowing_v2.0_EURUSD_1,2026-01-26T20:00:00,15295.92,0.07,0.001481
TrendFollowing_v2.0_EURUSD_1,2026-01-26T21:00:00,15272.12,0.22,-0.001556
TrendFollowing_v2.0_EURUSD_1,2026-01-26T22:00:00,15294.13,0.08,0.001441
TrendFollowing_v2.0_EURUSD_1,2026-01-26T23:00:00,15324.11,0.0,0.00196
TrendFollowing_v2.0_EURUSD_1,2026-01-27T00:00:00,15318.52,0.04,-0.000365
TrendFollowing_v2.0_EURUSD_1,2026-01-27T01:00:00,15366.84,0.0,0.003154
TrendFollowing_v2.0_EURUSD_1,2026-01-27T02:00:00,15335.4,0.2,-0.002046
TrendFollowing_v2.0_EURUSD_1,2026-01-27T03:00:00,15384.33,0.0,0.003191
